ID	TARGET	EVENT_DATE
ID00132	0	10/10/2019
ID00136	0	12/10/2019
ID00138	0	03/10/2019
ID00140	0	02/10/2019
ID00142	0	07/10/2019
ID00143	1	08/10/2019
ID00144	0	11/10/2019
ID00145	0	09/10/2019
ID00147	0	02/10/2019
ID00148	0	05/10/2019
ID00149	0	10/10/2019
ID00151	0	09/10/2019
ID00154	0	01/10/2019
ID00155	0	02/10/2019
ID00156	0	02/10/2019
ID00158	0	06/10/2019
ID00160	0	07/10/2019
ID00162	0	03/10/2019
ID00163	0	10/10/2019
ID00164	0	05/10/2019
ID00166	0	06/10/2019
ID00167	0	04/10/2019
ID00168	0	06/10/2019
ID00169	1	07/10/2019
ID00170	0	01/10/2019
ID00171	0	10/10/2019
ID00172	0	08/10/2019
ID00174	0	13/10/2019
ID00175	0	02/10/2019
ID00176	0	07/10/2019
ID00179	0	03/10/2019
ID00181	0	05/10/2019
ID00182	1	14/10/2019
ID00185	1	11/10/2019
ID00187	0	14/10/2019
ID00190	0	03/10/2019
ID00191	0	02/10/2019
ID00192	0	08/10/2019
ID00193	0	01/10/2019
ID00194	0	14/10/2019
ID00196	0	01/10/2019
ID00197	0	08/10/2019
ID00199	0	09/10/2019
ID00201	0	07/10/2019
ID00204	0	04/10/2019
ID00208	0	07/10/2019
ID00209	0	08/10/2019
ID00210	0	08/10/2019
ID00211	0	01/10/2019
ID00213	0	08/10/2019
ID00215	0	06/10/2019
ID00216	0	03/10/2019
ID00217	0	14/10/2019
ID00218	0	02/10/2019
ID00221	0	02/10/2019
ID00222	0	12/10/2019
ID00225	0	10/10/2019
ID00227	0	01/10/2019
ID00229	0	13/10/2019
ID00230	0	13/10/2019
ID00231	0	02/10/2019
ID00232	0	01/10/2019
ID00233	0	01/10/2019
ID00234	0	01/10/2019
ID00235	0	12/10/2019
ID00237	0	01/10/2019
ID00239	0	12/10/2019
ID00240	0	02/10/2019
ID00242	0	05/10/2019
ID00243	1	07/10/2019
ID00244	1	07/10/2019
ID00245	0	07/10/2019
ID00248	0	11/10/2019
ID00249	0	06/10/2019
ID00251	0	08/10/2019
ID00253	0	08/10/2019
ID00255	0	07/10/2019
ID00256	0	14/10/2019
ID00257	0	09/10/2019
ID00258	1	11/10/2019
ID00261	0	13/10/2019
ID00262	0	10/10/2019
ID00264	0	03/10/2019
ID00268	0	08/10/2019
ID00269	0	07/10/2019
ID00270	0	11/10/2019
ID00271	0	05/10/2019
ID00272	0	08/10/2019
ID00273	0	10/10/2019
ID00275	0	07/10/2019
ID00277	1	02/10/2019
ID00280	0	09/10/2019
ID00281	0	09/10/2019
ID00282	0	12/10/2019
ID00283	1	10/10/2019
ID00284	0	04/10/2019
ID00286	0	08/10/2019
ID00288	0	09/10/2019
ID00290	0	10/10/2019
ID00291	0	07/10/2019
ID00292	0	05/10/2019
ID00294	0	10/10/2019
ID00296	0	04/10/2019
ID00298	0	13/10/2019
ID00299	1	12/10/2019
ID00300	0	10/10/2019
ID00301	0	09/10/2019
ID00302	0	10/10/2019
ID00303	0	06/10/2019
ID00305	0	07/10/2019
ID00306	0	03/10/2019
ID00307	0	04/10/2019
ID00308	0	09/10/2019
ID00314	0	09/10/2019
ID00315	0	02/10/2019
ID00316	0	02/10/2019
ID00317	0	09/10/2019
ID00322	0	08/10/2019
ID00324	0	07/10/2019
ID00325	0	09/10/2019
ID00326	0	13/10/2019
ID00327	0	09/10/2019
ID00329	0	10/10/2019
ID00330	0	14/10/2019
ID00331	0	11/10/2019
ID00332	0	07/10/2019
ID00334	0	08/10/2019
ID00335	0	08/10/2019
ID00336	0	04/10/2019
ID00338	0	09/10/2019
ID00340	0	06/10/2019
ID00341	0	14/10/2019
ID00343	1	11/10/2019
ID00348	0	05/10/2019
ID00349	0	08/10/2019
ID00350	0	05/10/2019
ID00351	0	08/10/2019
ID00353	0	13/10/2019
ID00354	0	05/10/2019
ID00356	0	01/10/2019
ID00359	0	14/10/2019
ID00364	0	08/10/2019
ID00366	0	05/10/2019
ID00367	0	02/10/2019
ID00368	1	05/10/2019
ID00369	0	03/10/2019
ID00370	0	04/10/2019
ID00371	0	02/10/2019
ID00372	0	04/10/2019
ID00373	0	02/10/2019
ID00377	0	12/10/2019
ID00379	0	03/10/2019
ID00380	0	08/10/2019
ID00382	0	07/10/2019
ID00384	0	01/10/2019
ID00385	0	11/10/2019
ID00387	1	07/10/2019
ID00389	0	01/10/2019
ID00390	1	03/10/2019
ID00391	0	06/10/2019
ID00392	0	09/10/2019
ID00393	1	02/10/2019
ID00394	0	10/10/2019
ID00396	0	06/10/2019
ID00400	0	12/10/2019
ID00401	0	13/10/2019
ID00402	0	14/10/2019
ID00403	0	08/10/2019
ID00404	0	10/10/2019
ID00405	0	06/10/2019
ID00408	0	03/10/2019
ID00409	0	12/10/2019
ID00411	0	06/10/2019
ID00413	1	14/10/2019
ID00416	0	11/10/2019
ID00417	1	07/10/2019
ID00418	0	08/10/2019
ID00420	0	04/10/2019
ID00422	0	11/10/2019
ID00423	0	14/10/2019
ID00425	0	11/10/2019
ID00426	0	01/10/2019
ID00427	0	11/10/2019
ID00429	0	08/10/2019
ID00431	0	14/10/2019
ID00432	0	07/10/2019
ID00434	0	09/10/2019
ID00435	0	03/10/2019
ID00437	0	13/10/2019
ID00438	1	10/10/2019
ID00439	0	02/10/2019
ID00441	0	08/10/2019
ID00442	0	07/10/2019
ID00443	0	13/10/2019
ID00449	0	04/10/2019
ID00450	0	11/10/2019
ID00451	0	09/10/2019
ID00452	0	08/10/2019
ID00453	0	05/10/2019
ID00454	0	01/10/2019
ID00455	0	07/10/2019
ID00458	0	02/10/2019
ID00460	0	08/10/2019
ID00461	0	01/10/2019
ID00464	0	06/10/2019
ID00466	0	06/10/2019
ID00467	0	07/10/2019
ID00468	0	09/10/2019
ID00469	0	13/10/2019
ID00470	0	08/10/2019
ID00471	0	09/10/2019
ID00473	0	08/10/2019
ID00474	0	10/10/2019
ID00476	0	07/10/2019
ID00477	0	09/10/2019
ID00479	0	04/10/2019
ID00480	0	10/10/2019
ID00481	0	10/10/2019
ID00482	0	01/10/2019
ID00483	0	12/10/2019
ID00484	0	06/10/2019
ID00488	1	08/10/2019
ID00490	0	06/10/2019
ID00491	0	12/10/2019
ID00492	0	02/10/2019
ID00494	0	07/10/2019
ID00495	0	03/10/2019
ID00496	0	01/10/2019
ID00498	0	12/10/2019
ID00499	0	06/10/2019
ID00504	0	14/10/2019
ID00505	0	13/10/2019
ID00506	1	15/10/2019
ID00508	0	07/10/2019
ID00514	0	13/10/2019
ID00516	0	14/10/2019
ID00520	0	04/10/2019
ID00523	0	09/10/2019
ID00524	0	05/10/2019
ID00527	0	10/10/2019
ID00528	0	01/10/2019
ID00529	0	11/10/2019
ID00531	0	06/10/2019
ID00532	0	13/10/2019
ID00536	0	10/10/2019
ID00537	0	02/10/2019
ID00538	0	13/10/2019
ID00540	0	10/10/2019
ID00541	0	02/10/2019
ID00542	1	02/10/2019
ID00543	0	10/10/2019
ID00544	0	10/10/2019
ID00545	0	08/10/2019
ID00547	0	06/10/2019
ID00551	0	05/10/2019
ID00553	0	14/10/2019
ID00554	0	07/10/2019
ID00555	0	06/10/2019
ID00556	0	08/10/2019
ID00558	0	02/10/2019
ID00560	0	09/10/2019
ID00562	0	11/10/2019
ID00566	0	07/10/2019
ID00567	0	02/10/2019
ID00568	1	05/10/2019
ID00569	0	11/10/2019
ID00574	1	07/10/2019
ID00575	1	04/10/2019
ID00576	0	10/10/2019
ID00577	0	14/10/2019
ID00579	0	07/10/2019
ID00580	0	06/10/2019
ID00581	0	13/10/2019
ID00583	0	08/10/2019
ID00585	0	05/10/2019
ID00587	0	04/10/2019
ID00588	0	14/10/2019
ID00589	0	09/10/2019
ID00594	0	01/10/2019
ID00595	0	07/10/2019
ID00596	1	07/10/2019
ID00597	0	10/10/2019
ID00598	0	07/10/2019
ID00599	0	13/10/2019
ID00602	1	12/10/2019
ID00603	0	05/10/2019
ID00604	0	14/10/2019
ID00605	0	14/10/2019
ID00607	0	12/10/2019
ID00608	0	01/10/2019
ID00609	0	04/10/2019
ID00610	0	03/10/2019
ID00612	0	08/10/2019
ID00614	0	12/10/2019
ID00615	0	04/10/2019
ID00616	0	10/10/2019
ID00617	0	01/10/2019
ID00618	0	06/10/2019
ID00621	0	09/10/2019
ID00622	0	08/10/2019
ID00627	0	03/10/2019
ID00628	1	03/10/2019
ID00629	0	02/10/2019
ID00631	0	10/10/2019
ID00633	0	14/10/2019
ID00634	0	07/10/2019
ID00635	0	11/10/2019
ID00638	0	07/10/2019
ID00641	0	07/10/2019
ID00643	0	02/10/2019
ID00645	0	08/10/2019
ID00646	0	01/10/2019
ID00648	0	07/10/2019
ID00651	1	11/10/2019
ID00652	0	02/10/2019
ID00654	0	01/10/2019
ID00656	0	03/10/2019
ID00657	0	11/10/2019
ID00658	0	04/10/2019
ID00659	0	09/10/2019
ID00661	0	12/10/2019
ID00662	0	09/10/2019
ID00663	0	10/10/2019
ID00666	0	01/10/2019
ID00667	0	07/10/2019
ID00668	0	07/10/2019
ID00669	0	10/10/2019
ID00671	0	10/10/2019
ID00674	0	04/10/2019
ID00679	0	10/10/2019
ID00680	0	10/10/2019
ID00682	0	12/10/2019
ID00683	0	02/10/2019
ID00684	0	11/10/2019
ID00685	0	01/10/2019
ID00689	0	12/10/2019
ID00690	0	10/10/2019
ID00691	0	06/10/2019
ID00693	0	05/10/2019
ID00695	0	06/10/2019
ID00696	0	01/10/2019
ID00697	0	07/10/2019
ID00699	0	11/10/2019
ID00701	0	11/10/2019
ID00702	0	07/10/2019
ID00703	0	11/10/2019
ID00707	0	03/10/2019
ID00708	0	12/10/2019
ID00709	0	08/10/2019
ID00711	0	02/10/2019
ID00712	0	10/10/2019
ID00715	0	03/10/2019
ID00716	0	07/10/2019
ID00718	0	11/10/2019
ID00719	0	07/10/2019
ID00723	0	01/10/2019
ID00724	0	02/10/2019
ID00727	0	09/10/2019
ID00728	0	12/10/2019
ID00729	0	09/10/2019
ID00730	0	14/10/2019
ID00731	1	01/10/2019
ID00732	0	07/10/2019
ID00733	0	04/10/2019
ID00734	0	03/10/2019
ID00738	0	05/10/2019
ID00741	0	10/10/2019
ID00742	0	14/10/2019
ID00743	0	01/10/2019
ID00745	0	10/10/2019
ID00747	0	03/10/2019
ID00752	0	09/10/2019
ID00754	0	07/10/2019
ID00756	0	09/10/2019
ID00758	1	12/10/2019
ID00759	0	04/10/2019
ID00760	0	04/10/2019
ID00761	0	09/10/2019
ID00762	0	12/10/2019
ID00763	0	07/10/2019
ID00764	0	08/10/2019
ID00767	0	09/10/2019
ID00771	0	11/10/2019
ID00775	0	07/10/2019
ID00780	0	01/10/2019
ID00781	0	02/10/2019
ID00782	0	12/10/2019
ID00783	0	03/10/2019
ID00784	0	09/10/2019
ID00786	0	10/10/2019
ID00787	0	01/10/2019
ID00789	0	01/10/2019
ID00790	0	09/10/2019
ID00793	0	02/10/2019
ID00794	0	03/10/2019
ID00797	1	09/10/2019
ID00798	0	13/10/2019
ID00800	1	09/10/2019
ID00801	0	08/10/2019
ID00802	0	11/10/2019
ID00804	0	08/10/2019
ID00805	0	07/10/2019
ID00806	0	13/10/2019
ID00807	0	11/10/2019
ID00808	0	03/10/2019
ID00809	0	13/10/2019
ID00811	1	10/10/2019
ID00813	0	02/10/2019
ID00814	0	11/10/2019
ID00815	1	03/10/2019
ID00819	0	10/10/2019
ID00821	0	14/10/2019
ID00823	0	07/10/2019
ID00825	0	07/10/2019
ID00829	0	01/10/2019
ID00830	0	06/10/2019
ID00831	0	03/10/2019
ID00832	0	09/10/2019
ID00833	0	13/10/2019
ID00835	0	11/10/2019
ID00836	1	05/10/2019
ID00837	0	12/10/2019
ID00838	0	07/10/2019
ID00841	0	14/10/2019
ID00842	0	10/10/2019
ID00843	0	02/10/2019
ID00848	0	09/10/2019
ID00849	0	14/10/2019
ID00851	0	14/10/2019
ID00853	0	03/10/2019
ID00854	0	05/10/2019
ID00855	0	06/10/2019
ID00857	1	14/10/2019
ID00859	0	07/10/2019
ID00860	0	07/10/2019
ID00861	0	09/10/2019
ID00862	0	07/10/2019
ID00867	0	02/10/2019
ID00868	0	11/10/2019
ID00869	0	14/10/2019
ID00872	0	10/10/2019
ID00874	0	10/10/2019
ID00879	0	01/10/2019
ID00880	0	13/10/2019
ID00881	0	02/10/2019
ID00882	0	14/10/2019
ID00883	1	10/10/2019
ID00885	0	03/10/2019
ID00887	0	01/10/2019
ID00888	0	01/10/2019
ID00890	0	12/10/2019
ID00895	0	12/10/2019
ID00896	0	06/10/2019
ID00898	0	02/10/2019
ID00899	0	13/10/2019
ID00900	1	12/10/2019
ID00901	0	08/10/2019
ID00902	0	07/10/2019
ID00903	0	05/10/2019
ID00906	0	03/10/2019
ID00908	0	14/10/2019
ID00909	1	14/10/2019
ID00910	0	07/10/2019
ID00911	1	04/10/2019
ID00912	0	14/10/2019
ID00914	0	13/10/2019
ID00915	0	08/10/2019
ID00916	0	10/10/2019
ID00917	0	11/10/2019
ID00918	0	13/10/2019
ID00919	0	02/10/2019
ID00920	0	04/10/2019
ID00922	0	14/10/2019
ID00924	0	07/10/2019
ID00926	0	11/10/2019
ID00928	0	11/10/2019
ID00929	1	01/10/2019
ID00930	0	03/10/2019
ID00932	0	12/10/2019
ID00935	0	10/10/2019
ID00936	0	12/10/2019
ID00938	0	02/10/2019
ID00939	0	11/10/2019
ID00941	0	13/10/2019
ID00943	0	10/10/2019
ID00944	0	11/10/2019
ID00945	0	14/10/2019
ID00946	1	07/10/2019
ID00947	0	10/10/2019
ID00948	0	06/10/2019
ID00949	0	04/10/2019
ID00951	0	01/10/2019
ID00955	0	08/10/2019
ID00957	0	06/10/2019
ID00958	0	09/10/2019
ID00959	0	02/10/2019
ID00960	0	10/10/2019
ID00961	1	02/10/2019
ID00962	0	08/10/2019
ID00963	0	09/10/2019
ID00964	0	10/10/2019
ID00965	1	15/10/2019
ID00966	0	12/10/2019
ID00968	0	02/10/2019
ID00969	1	01/10/2019
ID00971	0	13/10/2019
ID00972	0	05/10/2019
ID00974	0	05/10/2019
ID00977	0	14/10/2019
ID00978	0	06/10/2019
ID00979	0	06/10/2019
ID00980	0	13/10/2019
ID00983	0	10/10/2019
ID00984	0	14/10/2019
ID00985	0	01/10/2019
ID00986	0	04/10/2019
ID00987	0	01/10/2019
ID00988	0	03/10/2019
ID00989	1	02/10/2019
ID00991	0	14/10/2019
ID00992	0	10/10/2019
ID00993	0	04/10/2019
ID00994	0	05/10/2019
ID00996	0	12/10/2019
ID00998	0	13/10/2019
ID01001	0	10/10/2019
ID01004	0	10/10/2019
ID01005	1	12/10/2019
ID01006	0	14/10/2019
ID01007	1	08/10/2019
ID01008	1	07/10/2019
ID01009	0	07/10/2019
ID01013	0	12/10/2019
ID01021	0	03/10/2019
ID01023	0	05/10/2019
ID01024	0	06/10/2019
ID01026	1	14/10/2019
ID01028	0	03/10/2019
ID01030	0	14/10/2019
ID01031	0	06/10/2019
ID01033	0	01/10/2019
ID01034	0	12/10/2019
ID01035	0	05/10/2019
ID01036	0	08/10/2019
ID01038	0	02/10/2019
ID01040	0	12/10/2019
ID01042	0	06/10/2019
ID01043	0	01/10/2019
ID01044	0	13/10/2019
ID01048	0	01/10/2019
ID01056	1	05/10/2019
ID01057	0	03/10/2019
ID01061	0	02/10/2019
ID01062	0	02/10/2019
ID01063	0	07/10/2019
ID01064	0	08/10/2019
ID01066	0	07/10/2019
ID01067	0	14/10/2019
ID01068	0	09/10/2019
ID01069	0	08/10/2019
ID01071	0	10/10/2019
ID01074	0	04/10/2019
ID01076	0	06/10/2019
ID01077	0	03/10/2019
ID01078	0	07/10/2019
ID01079	0	04/10/2019
ID01080	0	06/10/2019
ID01081	1	05/10/2019
ID01082	0	09/10/2019
ID01083	0	09/10/2019
ID01086	0	05/10/2019
ID01087	0	07/10/2019
ID01088	0	09/10/2019
ID01089	0	07/10/2019
ID01090	0	04/10/2019
ID01091	1	15/10/2019
ID01094	0	07/10/2019
ID01096	0	08/10/2019
ID01098	0	10/10/2019
ID01103	0	06/10/2019
ID01104	0	10/10/2019
ID01107	1	15/10/2019
ID01110	0	02/10/2019
ID01113	0	09/10/2019
ID01114	0	14/10/2019
ID01116	0	14/10/2019
ID01118	0	12/10/2019
ID01119	0	06/10/2019
ID01120	0	01/10/2019
ID01121	0	14/10/2019
ID01122	1	11/10/2019
ID01123	0	04/10/2019
ID01126	0	01/10/2019
ID01127	0	11/10/2019
ID01129	0	09/10/2019
ID01132	0	07/10/2019
ID01133	0	03/10/2019
ID01134	0	03/10/2019
ID01135	0	13/10/2019
ID01136	0	10/10/2019
ID01139	0	02/10/2019
ID01141	0	01/10/2019
ID01142	0	04/10/2019
ID01143	0	06/10/2019
ID01144	0	03/10/2019
ID01146	0	02/10/2019
ID01148	0	14/10/2019
ID01149	1	08/10/2019
ID01151	0	11/10/2019
ID01154	1	05/10/2019
ID01155	0	08/10/2019
ID01157	0	06/10/2019
ID01158	0	04/10/2019
ID01160	0	05/10/2019
ID01162	1	02/10/2019
ID01169	1	01/10/2019
ID01170	0	07/10/2019
ID01172	0	04/10/2019
ID01173	0	04/10/2019
ID01176	0	09/10/2019
ID01179	0	05/10/2019
ID01180	0	11/10/2019
ID01181	0	03/10/2019
ID01182	0	10/10/2019
ID01183	0	05/10/2019
ID01186	0	02/10/2019
ID01188	0	09/10/2019
ID01189	1	07/10/2019
ID01191	0	14/10/2019
ID01192	0	04/10/2019
ID01193	0	01/10/2019
ID01194	0	01/10/2019
ID01195	0	06/10/2019
ID01196	0	10/10/2019
ID01197	0	14/10/2019
ID01198	0	10/10/2019
ID01199	0	08/10/2019
ID01200	0	14/10/2019
ID01201	0	04/10/2019
ID01203	0	08/10/2019
ID01204	0	05/10/2019
ID01208	0	07/10/2019
ID01209	0	01/10/2019
ID01210	0	13/10/2019
ID01212	0	06/10/2019
ID01213	0	03/10/2019
ID01216	0	12/10/2019
ID01217	0	11/10/2019
ID01219	1	14/10/2019
ID01223	0	05/10/2019
ID01225	0	07/10/2019
ID01226	0	05/10/2019
ID01227	0	08/10/2019
ID01228	0	05/10/2019
ID01230	1	05/10/2019
ID01231	0	04/10/2019
ID01232	0	09/10/2019
ID01233	0	11/10/2019
ID01234	0	04/10/2019
ID01236	0	14/10/2019
ID01237	0	04/10/2019
ID01239	0	03/10/2019
ID01241	0	12/10/2019
ID01242	0	10/10/2019
ID01244	0	01/10/2019
ID01247	0	10/10/2019
ID01249	0	12/10/2019
ID01250	0	08/10/2019
ID01251	0	13/10/2019
ID01254	1	05/10/2019
ID01255	0	07/10/2019
ID01257	0	03/10/2019
ID01258	0	01/10/2019
ID01259	0	14/10/2019
ID01260	1	12/10/2019
ID01262	0	03/10/2019
ID01263	0	11/10/2019
ID01264	0	11/10/2019
ID01266	0	03/10/2019
ID01267	0	09/10/2019
ID01268	0	02/10/2019
ID01269	0	08/10/2019
ID01270	0	09/10/2019
ID01272	0	02/10/2019
ID01276	0	09/10/2019
ID01277	0	10/10/2019
ID01278	0	11/10/2019
ID01279	0	04/10/2019
ID01282	1	14/10/2019
ID01283	0	02/10/2019
ID01284	0	02/10/2019
ID01285	0	08/10/2019
ID01288	0	07/10/2019
ID01289	0	04/10/2019
ID01290	0	09/10/2019
ID01291	0	05/10/2019
ID01292	0	02/10/2019
ID01293	0	10/10/2019
ID01296	1	08/10/2019
ID01298	0	10/10/2019
ID01299	0	14/10/2019
ID01300	0	10/10/2019
ID01301	0	07/10/2019
ID01302	0	06/10/2019
ID01303	1	02/10/2019
ID01305	0	08/10/2019
ID01306	0	05/10/2019
ID01308	0	14/10/2019
ID01310	0	12/10/2019
ID01311	0	02/10/2019
ID01315	0	02/10/2019
ID01316	0	13/10/2019
ID01319	0	07/10/2019
ID01320	0	10/10/2019
ID01321	0	08/10/2019
ID01322	0	07/10/2019
ID01323	0	10/10/2019
ID01326	0	01/10/2019
ID01327	0	10/10/2019
ID01328	0	08/10/2019
ID01329	1	14/10/2019
ID01330	0	02/10/2019
ID01332	1	08/10/2019
ID01333	0	14/10/2019
ID01334	0	12/10/2019
ID01335	0	13/10/2019
ID01338	0	11/10/2019
ID01339	0	01/10/2019
ID01340	0	11/10/2019
ID01341	0	14/10/2019
ID01342	0	04/10/2019
ID01343	0	11/10/2019
ID01344	0	11/10/2019
ID01345	0	09/10/2019
ID01346	0	04/10/2019
ID01348	0	09/10/2019
ID01349	0	09/10/2019
ID01350	0	11/10/2019
ID01353	0	07/10/2019
ID01357	0	01/10/2019
ID01358	0	04/10/2019
ID01365	0	12/10/2019
ID01368	1	05/10/2019
ID01369	0	01/10/2019
ID01370	1	11/10/2019
ID01372	0	03/10/2019
ID01374	0	14/10/2019
ID01375	0	04/10/2019
ID01376	0	01/10/2019
ID01377	0	02/10/2019
ID01379	0	07/10/2019
ID01380	0	01/10/2019
ID01382	0	04/10/2019
ID01383	0	06/10/2019
ID01384	0	03/10/2019
ID01385	0	12/10/2019
ID01386	0	11/10/2019
ID01389	0	10/10/2019
ID01390	0	14/10/2019
ID01391	0	04/10/2019
ID01394	0	10/10/2019
ID01395	0	02/10/2019
ID01396	0	01/10/2019
ID01397	0	02/10/2019
ID01400	0	11/10/2019
ID01402	0	10/10/2019
ID01405	0	09/10/2019
ID01406	0	14/10/2019
ID01407	0	02/10/2019
ID01408	0	06/10/2019
ID01410	0	06/10/2019
ID01411	0	05/10/2019
ID01413	0	08/10/2019
ID01418	0	10/10/2019
ID01419	0	02/10/2019
ID01420	0	02/10/2019
ID01421	0	07/10/2019
ID01422	0	01/10/2019
ID01423	0	10/10/2019
ID01424	0	09/10/2019
ID01425	0	04/10/2019
ID01426	0	13/10/2019
ID01427	0	11/10/2019
ID01429	0	14/10/2019
ID01430	0	10/10/2019
ID01431	0	14/10/2019
ID01433	0	02/10/2019
ID01434	0	05/10/2019
ID01437	0	03/10/2019
ID01438	0	05/10/2019
ID01441	0	11/10/2019
ID01443	0	07/10/2019
ID01444	0	06/10/2019
ID01445	0	09/10/2019
ID01446	0	11/10/2019
ID01448	0	12/10/2019
ID01449	0	10/10/2019
ID01452	0	01/10/2019
ID01455	0	09/10/2019
ID01456	0	08/10/2019
ID01457	1	03/10/2019
ID01459	0	14/10/2019
ID01461	0	07/10/2019
ID01462	0	03/10/2019
ID01464	1	03/10/2019
ID01465	0	14/10/2019
ID01467	0	04/10/2019
ID01469	0	10/10/2019
ID01470	0	06/10/2019
ID01473	0	01/10/2019
ID01474	0	02/10/2019
ID01475	0	11/10/2019
ID01476	0	06/10/2019
ID01478	0	04/10/2019
ID01482	1	07/10/2019
ID01483	0	02/10/2019
ID01484	0	14/10/2019
ID01486	0	14/10/2019
ID01487	0	10/10/2019
ID01488	0	08/10/2019
ID01489	0	12/10/2019
ID01490	0	09/10/2019
ID01492	0	07/10/2019
ID01493	0	11/10/2019
ID01497	0	11/10/2019
ID01498	0	07/10/2019
ID01500	0	04/10/2019
ID01503	0	11/10/2019
ID01504	0	10/10/2019
ID01505	1	10/10/2019
ID01506	0	14/10/2019
ID01507	0	09/10/2019
ID01509	0	10/10/2019
ID01510	0	05/10/2019
ID01512	0	01/10/2019
ID01514	0	07/10/2019
ID01516	0	07/10/2019
ID01517	1	05/10/2019
ID01521	0	03/10/2019
ID01524	0	06/10/2019
ID01525	0	07/10/2019
ID01526	0	03/10/2019
ID01528	0	02/10/2019
ID01530	0	06/10/2019
ID01531	0	12/10/2019
ID01534	0	11/10/2019
ID01535	0	08/10/2019
ID01537	1	15/10/2019
ID01538	0	12/10/2019
ID01541	0	08/10/2019
ID01542	0	12/10/2019
ID01543	1	05/10/2019
ID01544	0	10/10/2019
ID01545	0	05/10/2019
ID01546	0	06/10/2019
ID01547	0	02/10/2019
ID01548	1	02/10/2019
ID01549	0	07/10/2019
ID01550	0	01/10/2019
ID01551	0	13/10/2019
ID01553	0	06/10/2019
ID01555	0	14/10/2019
ID01556	0	14/10/2019
ID01558	0	02/10/2019
ID01559	0	11/10/2019
ID01560	1	07/10/2019
ID01562	1	11/10/2019
ID01563	0	13/10/2019
ID01564	0	11/10/2019
ID01565	0	09/10/2019
ID01566	0	06/10/2019
ID01567	0	03/10/2019
ID01568	0	12/10/2019
ID01569	1	04/10/2019
ID01570	0	04/10/2019
ID01571	0	02/10/2019
ID01572	0	05/10/2019
ID01573	0	06/10/2019
ID01576	0	09/10/2019
ID01578	0	06/10/2019
ID01581	0	14/10/2019
ID01582	0	07/10/2019
ID01583	0	10/10/2019
ID01584	0	10/10/2019
ID01585	0	14/10/2019
ID01586	0	14/10/2019
ID01587	0	11/10/2019
ID01590	0	08/10/2019
ID01592	0	11/10/2019
ID01593	1	10/10/2019
ID01594	0	01/10/2019
ID01595	0	13/10/2019
ID01597	0	03/10/2019
ID01599	0	06/10/2019
ID01600	0	02/10/2019
ID01604	0	04/10/2019
ID01606	0	10/10/2019
ID01607	1	03/10/2019
ID01609	0	01/10/2019
ID01610	0	02/10/2019
ID01611	0	10/10/2019
ID01612	0	12/10/2019
ID01613	0	14/10/2019
ID01614	0	04/10/2019
ID01616	1	02/10/2019
ID01620	1	01/10/2019
ID01622	0	11/10/2019
ID01623	0	03/10/2019
ID01625	0	10/10/2019
ID01627	0	12/10/2019
ID01628	0	12/10/2019
ID01631	1	07/10/2019
ID01632	0	02/10/2019
ID01634	0	03/10/2019
ID01635	0	06/10/2019
ID01636	0	04/10/2019
ID01637	0	01/10/2019
ID01639	0	10/10/2019
ID01640	0	10/10/2019
ID01642	0	08/10/2019
ID01644	0	01/10/2019
ID01648	0	09/10/2019
ID01651	0	04/10/2019
